DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,Division,Qualification,Source,Battery
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,92.116637837081058,-81.672430035489924,29.241978684044781,0.000000000000000,6/10/2025 8:38:03,440,1626,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.200989089499558,-81.663677393045575,29.189405004331359,0.000000000000000,6/10/2025 8:38:03,440,2667,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,92.116637837081058,-81.672243300895175,29.241989546470428,0.000000000000000,6/10/2025 8:38:04,441,1627,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.200989089499558,-81.663740784460245,29.189558729425599,0.000000000000000,6/10/2025 8:38:04,441,2668,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,92.116637837081058,-81.672060984215008,29.241983666902463,0.000000000000000,6/10/2025 8:38:05,442,1628,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,340.200989089499558,-81.663804174976562,29.189712454289410,0.000000000000000,6/10/2025 8:38:05,442,2669,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,92.116637837081058,-81.671898493353154,29.241902647033228,0.000000000000000,6/10/2025 8:38:06,443,1629,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,315.000000010866756,-81.663884604737220,29.189856739848906,0.000000000000000,6/10/2025 8:38:06,443,2670,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813069202607,-81.671736002491286,29.241821627883706,0.000000000000000,6/10/2025 8:38:07,444,1630,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.664016939154990,29.189972268846237,0.000000000000000,6/10/2025 8:38:07,444,2671,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.745051859531230,-81.671573511629447,29.241740608670035,0.000000000000000,6/10/2025 8:38:08,445,1631,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.664149273572747,29.190087797713499,0.000000000000000,6/10/2025 8:38:08,445,2672,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813069202607,-81.671411020767593,29.241659589392246,0.000000000000000,6/10/2025 8:38:09,446,1632,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999805538705743,-81.664281607990503,29.190203326450558,0.000000000000000,6/10/2025 8:38:09,446,2673,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813086993418,-81.671248529905739,29.241578569266458,0.000000000000000,6/10/2025 8:38:10,447,1633,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.664413942408274,29.190318855057484,0.000000000000000,6/10/2025 8:38:10,447,2674,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.745051859531230,-81.671086039043900,29.241497549860377,0.000000000000000,6/10/2025 8:38:11,448,1634,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.664546276826030,29.190434382750091,0.000000000000000,6/10/2025 8:38:11,448,2675,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.745051859531230,-81.670923548182031,29.241416530390101,0.000000000000000,6/10/2025 8:38:12,449,1635,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,315.000194464916547,-81.664678611243801,29.190549911096731,0.000000000000000,6/10/2025 8:38:12,449,2676,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.745051859531230,-81.670761057320192,29.241335510071888,0.000000000000000,6/10/2025 8:38:13,450,1636,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,315.000000010866756,-81.664810945661571,29.190665439313250,0.000000000000000,6/10/2025 8:38:13,450,2677,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.745051859531230,-81.670598566458338,29.241254490473398,0.000000000000000,6/10/2025 8:38:14,451,1637,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.664943279181017,29.190780967399618,0.000000000000000,6/10/2025 8:38:14,451,2678,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.745051856989690,-81.670436075596470,29.241173470810761,0.000000000000000,6/10/2025 8:38:15,452,1638,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.665075613598773,29.190896495355918,0.000000000000000,6/10/2025 8:38:15,452,2679,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813071744147,-81.670273584734630,29.241092451084004,0.000000000000000,6/10/2025 8:38:16,453,1639,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.665207948016544,29.191012023181990,0.000000000000000,6/10/2025 8:38:16,453,2680,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813069202607,-81.670111093872777,29.241011430509250,0.000000000000000,6/10/2025 8:38:17,454,1640,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.665340282434315,29.191127550877955,0.000000000000000,6/10/2025 8:38:17,454,2681,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813069202607,-81.669948603010937,29.240930410654215,0.000000000000000,6/10/2025 8:38:18,455,1641,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.665472616852071,29.191243078443769,0.000000000000000,6/10/2025 8:38:18,455,2682,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.745051859531230,-81.669786112149069,29.240849390735033,0.000000000000000,6/10/2025 8:38:19,456,1642,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.665604951269842,29.191358605879500,0.000000000000000,6/10/2025 8:38:19,456,2683,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813086993418,-81.669623621287215,29.240768370751720,0.000000000000000,6/10/2025 8:38:20,457,1643,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,315.000000010866756,-81.665737285687612,29.191474132400796,0.000000000000000,6/10/2025 8:38:20,457,2684,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813086993418,-81.669461130425361,29.240687349920396,0.000000000000000,6/10/2025 8:38:21,458,1644,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.665869620105369,29.191589659576191,0.000000000000000,6/10/2025 8:38:21,458,2685,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.745051859531230,-81.669298639563507,29.240606329808767,0.000000000000000,6/10/2025 8:38:22,459,1645,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999992755477,-81.666001954523125,29.191705186621505,0.000000000000000,6/10/2025 8:38:22,459,2686,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813069202607,-81.669136148701654,29.240525309633032,0.000000000000000,6/10/2025 8:38:23,460,1646,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,315.000000010866756,-81.666134288940896,29.191820713536615,0.000000000000000,6/10/2025 8:38:23,460,2687,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813071744147,-81.668973657839800,29.240444288609307,0.000000000000000,6/10/2025 8:38:24,461,1647,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.999999996377710,-81.666266623358680,29.191936240321578,0.000000000000000,6/10/2025 8:38:24,461,2688,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,119.744813069202607,-81.668811166977946,29.240363268305320,0.000000000000000,6/10/2025 8:38:25,462,1648,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,314.442561125320140,-81.666398957776437,29.192051766976469,0.000000000000000,6/10/2025 8:38:25,462,2689,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,138.204952188535088,-81.668648676116106,29.240282247937170,0.000000000000000,6/10/2025 8:38:26,463,1649,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508466342846873,-81.666531292194207,29.192167293501150,0.000000000000000,6/10/2025 8:38:26,463,2690,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653654001048778,-81.668486185254238,29.240201227504905,0.000000000000000,6/10/2025 8:38:27,464,1650,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508622132262019,-81.666664794421834,29.192281593378304,0.000000000000000,6/10/2025 8:38:27,464,2691,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.654020276363724,-81.668367180936983,29.240085067693315,0.000000000000000,6/10/2025 8:38:28,465,1651,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508622132262019,-81.666819013596552,29.192374152266844,0.000000000000000,6/10/2025 8:38:28,465,2692,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653771731117615,-81.668287064688371,29.239937485416515,0.000000000000000,6/10/2025 8:38:29,466,1652,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508239713982107,-81.666973231872959,29.192466711071784,0.000000000000000,6/10/2025 8:38:29,466,2693,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653654009820599,-81.668206949338071,29.239789902143045,0.000000000000000,6/10/2025 8:38:30,467,1653,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508239713982107,-81.667127450149351,29.192559269793179,0.000000000000000,6/10/2025 8:38:30,467,2694,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653654009820599,-81.668126833089445,29.239642318656756,0.000000000000000,6/10/2025 8:38:31,468,1654,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508239713982107,-81.667281669324069,29.192651827646866,0.000000000000000,6/10/2025 8:38:31,468,2695,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653771731117615,-81.668046716840848,29.239494735741477,0.000000000000000,6/10/2025 8:38:32,469,1655,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508239713982107,-81.667435887600462,29.192744386201181,0.000000000000000,6/10/2025 8:38:32,469,2696,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653771735747114,-81.667966601490534,29.239347151829591,0.000000000000000,6/10/2025 8:38:33,470,1656,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508622149147072,-81.667590106775179,29.192836944671960,0.000000000000000,6/10/2025 8:38:33,470,2697,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653902542501640,-81.667886485241922,29.239199567704901,0.000000000000000,6/10/2025 8:38:34,471,1657,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508466328863960,-81.667744325051586,29.192929503059208,0.000000000000000,6/10/2025 8:38:34,471,2698,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653771731117615,-81.667806369891636,29.239051983367421,0.000000000000000,6/10/2025 8:38:35,472,1658,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508622132262019,-81.667898543327993,29.193022061362957,0.000000000000000,6/10/2025 8:38:35,472,2699,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.654020280993251,-81.667726253643011,29.238904399601001,0.000000000000000,6/10/2025 8:38:36,473,1659,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508239711080023,-81.668052762502697,29.193114619583110,0.000000000000000,6/10/2025 8:38:36,473,2700,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.652981461491777,-81.667646137394385,29.238756814837910,0.000000000000000,6/10/2025 8:38:37,474,1660,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508622132262019,-81.668206980779104,29.193207177719728,0.000000000000000,6/10/2025 8:38:37,474,2701,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653949294703182,-81.667566022044113,29.238609229862028,0.000000000000000,6/10/2025 8:38:38,475,1661,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508622132262019,-81.668361199953821,29.193299734988624,0.000000000000000,6/10/2025 8:38:38,475,2702,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653949294703182,-81.667485905795488,29.238461644673343,0.000000000000000,6/10/2025 8:38:39,476,1662,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508466345748957,-81.668515418230228,29.193392292958137,0.000000000000000,6/10/2025 8:38:39,476,2703,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653949294703182,-81.667405789546891,29.238314060055743,0.000000000000000,6/10/2025 8:38:40,477,1663,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508622132262019,-81.668669636506635,29.193484850844140,0.000000000000000,6/10/2025 8:38:40,477,2704,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653771735747114,-81.667325674196576,29.238166474441460,0.000000000000000,6/10/2025 8:38:41,478,1664,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508466325961820,-81.668823855681339,29.193577408646632,0.000000000000000,6/10/2025 8:38:41,478,2705,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653902542501640,-81.667245557947950,29.238018888614384,0.000000000000000,6/10/2025 8:38:42,479,1665,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508395516907513,-81.668978073957746,29.193669966365530,0.000000000000000,6/10/2025 8:38:42,479,2706,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653771731117615,-81.667165442597664,29.237871302574504,0.000000000000000,6/10/2025 8:38:43,480,1666,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,304.508622132262019,-81.669132293132463,29.193762524000892,0.000000000000000,6/10/2025 8:38:43,480,2707,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.654020280993251,-81.667085326349053,29.237723717105723,0.000000000000000,6/10/2025 8:38:44,481,1667,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,298.774631705575530,-81.669286511408870,29.193855080768536,0.000000000000000,6/10/2025 8:38:44,481,2708,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,154.653654005191072,-81.667005210100427,29.237576130640274,0.000000000000000,6/10/2025 8:38:45,482,1668,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,297.897185236705127,-81.669440729685263,29.193947638236818,0.000000000000000,6/10/2025 8:38:45,482,2709,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,169.918275044699726,-81.666925094750141,29.237428543962018,0.000000000000000,6/10/2025 8:38:46,483,1669,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,297.897299622007552,-81.669604644376847,29.194026221874825,0.000000000000000,6/10/2025 8:38:46,483,2710,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,172.874881313605727,-81.666844978501530,29.237280957854800,0.000000000000000,6/10/2025 8:38:47,484,1670,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,297.897428300420529,-81.669770043983590,29.194102663006333,0.000000000000000,6/10/2025 8:38:47,484,2711,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,172.875120104360832,-81.666812443318562,29.237121280261526,0.000000000000000,6/10/2025 8:38:48,485,1671,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,297.897428300420529,-81.669935444488644,29.194179104865064,0.000000000000000,6/10/2025 8:38:48,485,2712,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,172.874881313605727,-81.666789229953295,29.236959233544756,0.000000000000000,6/10/2025 8:38:49,486,1672,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,297.897428300420529,-81.670100844095387,29.194255546666813,0.000000000000000,6/10/2025 8:38:49,486,2713,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,172.875120096736225,-81.666766017486367,29.236797187355275,0.000000000000000,6/10/2025 8:38:50,487,1673,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,297.897428300420529,-81.670266244600441,29.194331987627407,0.000000000000000,6/10/2025 8:38:50,487,2714,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,172.874881318688807,-81.666742804121100,29.236635140125447,0.000000000000000,6/10/2025 8:38:51,488,1674,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,297.897428302817389,-81.670431644207184,29.194408429315192,0.000000000000000,6/10/2025 8:38:51,488,2715,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,172.874847200458305,-81.666719591654157,29.236473093422976,0.000000000000000,6/10/2025 8:38:52,489,1675,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,297.897299622007552,-81.670597044712252,29.194484870161823,0.000000000000000,6/10/2025 8:38:52,489,2716,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,172.874847200458305,-81.666696378288904,29.236311045680100,0.000000000000000,6/10/2025 8:38:53,490,1676,,,ADS-B,
